Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
4.4101664848670573e-05,0.024973716889973418,0.11349915533091874,2.2402785179000865e-05,0.00011395754863457381,0.0007721396682657629,0.05727461118636905,7.35823640731076e-05,0.006494653850988307,0.014810091283677012,0.7819215874270723
0.018891469610176043,0.0096021539439159,0.14890976884675763,0.6669309745609909,0.07893785715287205,0.0038590167683528348,0.028856783757680964,0.0016955027242379697,0.00015492041620579573,0.023138482684508507,0.019023069534301468
3.930723928638294e-06,0.010512130088489448,0.0006437849411026833,1.6090793476500162e-06,1.606119939512867e-05,0.0005107940180448838,0.01908043150883478,1.3274577434490576e-06,0.01186412230675865,0.013399340602971193,0.9439664680733836
3.149624759458756e-05,0.7075865043383357,5.7792941103865795e-05,7.691585919616939e-06,1.122414024526875e-05,2.2180482328454084e-05,0.29088004658680916,4.1536089711563775e-06,2.8001523665879985e-05,0.00024920629590059404,0.0011217022491257082
0.00011713759195458594,0.051670823506045065,0.7919646228255373,3.1391432051720137e-05,0.0006922396771044844,0.0014276669631076082,0.062199970641704225,5.72438197242041e-05,0.0018616939925667313,0.002011359496891804,0.08796585005331244
8.61334017732965e-06,0.003934243931217398,0.012885167917674042,1.071399967684141e-06,6.9901509417393524e-06,0.00023243622895255977,0.0018741552211878829,2.1472381575824446e-06,0.9660629783247567,0.00028244739185265673,0.014709748855114443
0.00038241004680911585,0.027336476985423085,0.42549806410598046,0.00010738925583531544,0.00035292117862144805,0.068379170047583,0.1008574843559394,8.46853031041003e-05,0.010156241857902747,0.09862784415080081,0.2682173127120006
0.3523316176305104,0.025872638375259546,0.04167326490822217,0.005645164833327318,0.027307701868429166,0.02506035848686635,0.14105831427389978,0.005995482615433314,0.003474558776672868,0.3134289892340046,0.05815190899737462
3.457234303284007e-05,0.002152771108668932,0.00022385022444893952,1.5203280642804733e-05,0.0003734453672546933,0.20025846267085246,0.021935497762252745,3.16802518047288e-05,0.00026528872114333995,0.768951541539445,0.005757686730453627
3.395004287096966e-05,0.0047290519783479935,0.010503970659058849,1.4143285460476232e-05,0.0002115318571028058,0.000949281365453163,0.021606040978925795,4.70371467904611e-05,0.0376371001704138,0.7341368899655873,0.19013100254998833
2.7147868606060355e-05,0.05269813130151472,0.01869755336210422,6.201510428795085e-06,4.017449116337259e-05,0.00016852923056226915,0.04952779880322919,2.451000681790312e-05,0.5245821009928067,0.009785870681505549,0.34444198175126134
0.0005580947866199108,0.43472769307187176,0.019281967048044184,0.00029141161022232465,0.00015081251906573674,0.0011821576253768784,0.4960979560932958,4.6582486418634926e-05,0.0002229889962472034,0.00250025707606003,0.04494007868677756
0.00016572435932744222,0.001134676546210769,0.012070890948691583,9.7098005607563e-06,0.00010286421863000525,0.000983415429574186,0.008952131812834668,3.470846371877006e-05,0.0004909111739438535,0.9384592650457636,0.03759570220074437
9.005981493908874e-05,0.11678303731828023,0.18828864578155952,3.0126141111748045e-05,0.00036706252146620304,0.0011615561703227123,0.09290927740376818,6.859251803185097e-05,0.13495267096156255,0.06538650502902629,0.39996246633993165
0.00023618093774578682,0.10038906442248408,0.4042911532464525,6.47332646190398e-05,0.00016338837281839192,0.05464394341070591,0.32778159056494166,0.0001425376884778241,0.0008521259593501311,0.04182235858879034,0.0696129235436145
0.0005492977079905033,0.03164167737907615,0.6414139099383813,0.0001521246546017235,0.0006713655691051307,0.015288705985826826,0.09799589164380287,0.00035963660164106405,0.020193676552225672,0.07029433011571846,0.12143938385163032
5.616583730213431e-05,0.15153829923451653,0.03697626885038566,1.6912516626832785e-05,0.0001618071457899085,0.002086625764588939,0.1193808732986786,3.606842591132108e-05,0.13374771159188903,0.03221786615133458,0.5237814011829764
0.000360610071678823,0.18122158934918328,0.007584780109158463,3.7989395826364976e-05,0.001242612933528368,0.00046052180988948504,0.0701391162647045,0.00017984972796416474,0.059295326181336115,0.07507630324096501,0.6044013009157654
3.198058063260087e-05,0.0015400796273077,0.0006648303377109499,3.0437299006934047e-06,1.4184443011388214e-05,0.00019444828278843964,0.0025485260950214267,8.88431573233265e-07,0.0016715737382335717,0.0032653828816151228,0.9900650618522049
2.0851148858771786e-05,0.27717670506583947,0.00031565940822885755,3.555714863293514e-06,1.5613028802525216e-05,5.878580057383633e-05,0.717362534894633,3.2263982506278652e-06,5.072996967479408e-05,0.0003262471246270989,0.004666091445647662
0.00010810318717639814,0.14052658358341205,0.061928890221622575,2.6246917539601107e-05,0.00046245295839954145,0.0012272040768456416,0.10203562216159594,1.0495842464184686e-05,0.0029934643172360594,0.05593342713495966,0.6347475095987483
9.759802739581679e-05,0.06199094518739952,0.005965541228454633,5.481230217057718e-05,7.474584181071053e-05,0.020342056972352397,0.41671977731752774,1.8453303373737462e-05,0.027852856830322216,0.24615942752750247,0.2207237854616902
2.576493927112721e-05,0.19598976126007867,0.027284826302374776,9.203020540845061e-05,0.00021172234532902307,0.024621964831148924,0.18185369636735088,4.461780882941045e-06,0.010640467455811679,0.022024525208338686,0.5372507793040048
6.508612820839993e-05,0.0744562658288532,0.010009772481476891,2.9392660188490266e-06,0.00010010450595107848,0.0007616144400399607,0.0509795730643891,1.1018517256011893e-05,0.5747907006698911,0.0033769207195680894,0.28544600437834716
3.629462338636904e-05,0.022411027370166398,0.004089258963873807,3.395950086201914e-06,3.2312589182729065e-05,0.00036641387805142,0.022691893843954966,7.548122786139403e-06,0.5406811492138274,0.0035173193269899994,0.4061633861176946
7.481189249639867e-06,0.0022414085501399517,0.0004720385629392633,1.217041904641809e-06,2.3630625377295226e-06,0.0002934745576399066,0.00211738661667688,2.9607260845645653e-06,0.9579967959193504,9.876479003541455e-05,0.0367661089834417
4.638597774718584e-05,0.11265466730293151,0.06189055311563431,8.075911550391008e-06,0.0002638941748766977,0.005088009224646868,0.0975822232798688,2.1579536914308364e-05,0.43931929604268105,0.007637036938798716,0.27548827849435026
0.0004922499701515723,0.010844725991027497,0.014192624655294037,0.00022128197191645184,0.00019872142237603967,0.03241365141702514,0.02253861701538254,0.00010431925216014571,0.006353178199661714,0.10803512516337893,0.8046055049416259
0.00034153353176237137,0.0687645899336915,0.0042254128062736325,4.485331250238514e-05,0.00015510812180349453,0.0024227077444369475,0.11536410059636944,7.5092567979798e-05,0.08999882267852322,0.130159252146415,0.5884485265602422
7.348248413385123e-05,0.09116855855805675,0.011403448050606831,3.8162820183126234e-05,6.346591504487932e-05,0.8480008378356878,0.03609771369861275,3.401494591950238e-05,0.0005968771863586384,0.0058703463393426575,0.006653092166053318
0.0004256385831167278,0.0015593501633239923,0.007916586507620844,1.503642523017708e-05,5.8746140537346215e-05,0.00024069447116066683,0.015093619082674812,2.080986721259846e-05,0.00048574847450225366,0.18781120478872249,0.7863725654958981
0.0003597055620813233,0.019557025223617883,0.12455545661280572,7.060263185014153e-05,0.00041306467636948905,0.0005387809953562378,0.2604703741261492,1.9317428995568976e-05,0.005656917137069707,0.008910711796560541,0.5794480438091442
0.00012746479890310238,0.06788765547575028,0.03225326727373571,4.09274824350296e-06,0.00014386482825294437,0.0007860985757051458,0.048109034781009946,1.316649679906281e-05,0.43101109024870127,0.004488221958474101,0.41517604281442494
1.3356359160322418e-05,0.0023722812829360257,0.00046265289216805783,8.267813538415346e-06,3.181936681658768e-05,0.016532013430878373,0.02231577322761547,1.2718412944799683e-05,0.0004035321096916069,0.1547458014434378,0.8031017836608125
0.00015239273216419738,0.23553589236707972,0.017649441055261984,9.885899927022548e-05,0.0001730722680595192,0.0394443354806888,0.15450921165949935,1.0819363952856321e-05,0.04387345463317538,0.10509431855069329,0.4034582028901546
0.00012494015333109465,0.34140490828096764,0.04310280587658145,7.253577241543353e-05,0.00041526938210995214,0.002213064499608685,0.2828488723196387,0.00011283167316518531,0.00938390040547698,0.03905185016564519,0.2812690214710598
1.5458858054882836e-05,0.2788964295001253,0.0001435228970697851,1.2845156581575204e-06,4.480070085274307e-05,0.0007054217046325377,0.014415386815056911,3.189117828023118e-06,3.3164782249743215e-05,0.017964361566096092,0.6877769795423758
9.740583440242459e-05,0.019497049847761187,0.6207076286716542,3.4100516710897806e-05,4.7148397312260454e-05,0.024649128464495365,0.17974701429191164,4.51624114888526e-05,0.00048463975775972084,0.08656389561197707,0.0681268261945263
6.88831311061088e-05,0.0006650658086593044,4.584750370116356e-05,5.0970545777891924e-05,7.864351757692514e-05,0.02220284869584292,0.02405802039124265,3.07965164698928e-05,0.013461426112548807,0.8346092429683861,0.10472825480868818
0.0007591853515846737,0.047992555528379895,0.3880138561977043,9.510046243478784e-05,0.00022394295822559908,0.001692372544412046,0.10309325843432803,0.0003319924664197723,0.00550901128943892,0.30877143536950485,0.14351728939756717
0.0030993257530467174,0.0041585229952573275,0.0018309187824333067,0.00020337410366140567,0.008931058248258334,0.007128855794692938,0.0055598770460555755,0.00022595028567379868,0.0006109627692817916,0.9304937728476746,0.037757381373964206
4.148027758461863e-05,0.020759802850077044,0.0012625177103245165,3.6020884147703666e-06,0.00011494874413321956,0.001570934094442097,0.02024325558732315,1.3094556440542107e-05,0.24581771249653825,0.2756438478413175,0.43452880375340425
4.092357501794081e-05,0.001654488056714059,6.670173647103883e-05,2.564388827780087e-05,2.8270247089362302e-05,0.6962613645283964,0.16048630597591274,3.360874107752703e-06,1.2471584280485273e-05,0.14032347072088458,0.0010969988128479303
0.00048391520096477484,0.21526651957328202,0.03981767822707096,5.886021409594788e-05,0.0002309135659541195,0.0073243107090220205,0.10930599572546774,4.663723592377785e-05,0.012561050104386105,0.006933033793246243,0.6079710856505862
0.00037214546933080403,0.0037830679325833094,0.011549331044748302,4.4810660048154736e-05,0.00027822911942281816,0.0007292951404181895,0.02650666435071519,0.0006256926420415408,0.008011552075967893,0.8958272180387363,0.05227199352598763
5.662495898956696e-06,0.0015550756820487412,0.0002330668135183384,1.0496313069615147e-06,5.435623850078899e-06,0.00010666599419624978,0.006854782445064499,9.884790652036015e-06,0.9318671149865181,0.00022496798401077907,0.05913629355293537
8.76697103430672e-06,0.012554381433468141,0.021073167988938563,4.612989017823906e-06,2.4735613550549613e-05,0.000150838888201637,0.018938199815739448,1.2833042727291642e-05,0.010870955172308273,0.01269502158871312,0.9236664864963009
0.051821791733639294,0.1983985518223176,0.06003818581217983,0.018606515377593953,0.015160280290866331,0.0077527884564235405,0.31724132787627335,0.003289795401050389,0.005783099106157782,0.05845256051102986,0.26345510361246804
0.008953507400244396,0.004536830491119959,0.0003716756587159103,9.141905883815985e-05,0.019185235321596213,0.010570975214146707,0.007367495487887415,0.00023396278125844378,0.0019450385212333645,0.9153270814625362,0.03141677860242336
2.4132261846947447e-05,0.02949760743791705,0.01799129811899986,1.4396838102798888e-05,1.3864490298684917e-05,0.006477151591609099,0.8950964408345146,3.040439057647442e-06,0.0010362225609576628,0.0232332134004388,0.026612632026257185
7.667802705473536e-05,0.12223489230020947,0.049191179067535375,4.760074183410242e-05,0.00042980687156626455,0.6949595080270011,0.06884190072225325,7.2379268193944e-05,0.0008601932341132383,0.04986691777473033,0.0134189439655081
0.0010977292678888294,0.09159878798928177,0.027138490761902855,0.00022521274047561976,0.0054390778258359964,0.0017040880670129881,0.15126108211772715,0.00045026740494060006,0.007785691782332107,0.3306632294855936,0.3826363425570085
0.0008508513767714164,0.026982993610483785,0.2304152761281706,0.0003797093167165452,0.0002728264446885482,0.0008568009172963637,0.28122646125280293,0.00044402843306667216,0.04241859277088492,0.11894152909876003,0.29721093065035814
0.00032670875159919455,0.01526250882792858,0.4899130538353096,4.895272973019339e-05,7.592089217874697e-05,0.0016539248889866798,0.4487433716569786,0.0008523307969235121,0.0038563026871556243,0.00404453757372837,0.03522238735948099
0.0009277358104077117,0.0012018885555771324,0.002742583437499915,1.458040971673714e-05,0.0002339508030552544,0.0011813757714416563,0.006302008719611037,0.0003083194905517097,0.001120141052946249,0.9711886717483823,0.014778744200810188
0.0006438883419809186,0.16580703767309637,0.06015877955550918,7.898815043919028e-05,0.007275844309361768,0.0016649768035294844,0.39825178570057945,0.00015539728832215734,0.0014667863105317074,0.16032930424342112,0.2041672116232287
1.0084305949584274e-05,0.02921386997657778,0.8750254148265946,6.691994667018938e-05,0.00011548984769399661,0.001524968348294517,0.02545500382377086,4.034816939716635e-06,0.00022313312478034944,0.0013208937170086804,0.06704018726571961
2.283420204367969e-05,0.04173154016882637,0.8118162798913545,1.5777798267902573e-05,4.623480772522554e-05,0.01431912658858571,0.07780981699688251,1.655453082665733e-05,0.0009061811760426663,0.010393466800708179,0.04292218703873658
3.371795975750342e-05,0.24211565682562794,0.023020645178090163,5.223554243935171e-05,0.0002738996209033232,0.009096086261779351,0.10867353857045477,2.2698765057561236e-05,0.012182257703402897,0.01026618490226729,0.5942630786702199
0.0001718333582734501,0.0013760534303125683,0.0008358872787236398,9.381459445496248e-06,3.949874606356156e-05,0.0010709156717876498,0.005037515329928175,6.696277243491983e-05,0.0033502341857345485,0.9616397212373649,0.026401996529931207
0.0005953568010412589,0.08002847005615989,0.4507547575437477,8.754476782149371e-05,0.003217738858756617,0.0019559891913973402,0.039950411778544866,6.604578209526895e-05,0.0019621497051871195,0.18424725973146172,0.23713427578378676
0.30155242889891964,0.038826617983065734,0.01606469396705573,0.0027098961214808114,0.04417572050614558,0.0033936170359165937,0.036363170565040584,0.001624651897988805,0.005497712686329027,0.3652848893600818,0.18450660097797564
8.877111927601164e-05,0.039214309653059116,0.5841140567529212,0.00020554261433658973,0.00042619195314973614,0.012270604504189299,0.058154264564181664,7.967497266633522e-05,0.034142581440887776,0.05441737723357005,0.21688662519176247
0.0031810426222513015,0.10576225304980633,0.43403719548015735,0.0002689224896817885,0.0016129257388180847,0.007735247489789589,0.12404428923371838,0.0013016248829028508,0.001843584307062277,0.19129237906101726,0.12892053564479475
6.297687934780979e-05,0.04786757851933188,0.0027047606503364575,7.622685218666463e-06,7.16346971317514e-05,0.0005678863851262822,0.01603999457656884,2.230616478658054e-05,0.48829562288416506,0.004422951143058259,0.43993666541492826
7.536624326348387e-06,0.0007975602897132723,0.9890329575922976,2.46237487450731e-05,4.941167229980046e-05,0.00021638874524174947,0.00733443999643366,4.2858084652262964e-05,1.3424338330233164e-05,0.0005886438980646521,0.0018921550098952489
0.0013098270533211099,0.09081609181391137,0.042258124391930434,0.00015923272196515558,0.0010709531916832328,0.4408523665147245,0.2662238204926666,0.0002182825970614505,0.004273532476416257,0.09336969209806542,0.0594480766482545
0.0005744398591394693,0.24409110681747884,0.035696368227285766,7.041218115932683e-05,0.00010250873383420829,0.003506071564227562,0.05224389294663063,3.381568751897411e-05,0.00020859279839697336,0.11793675061915415,0.545536040565174
0.014971843107634868,0.08319687922680505,0.17225302679514673,0.000113178132851849,0.0007385527187868731,0.01253258520138578,0.6034684878468352,0.008029236460950842,0.013958144339910411,0.06190504914043991,0.028833017029252398
5.597206150376936e-05,0.08392085648737972,0.16226926574452458,4.524517467073395e-05,0.00013881605856997268,0.011253813652665761,0.08859264877423406,7.490130348394409e-05,0.33644190251693296,0.001724980504106162,0.3154815977219286
0.0018262037098116279,0.19370692006956655,0.00242610744369943,7.915136742930199e-05,0.002809823216690773,0.014206225262391146,0.24811168658304436,0.00024189238744855513,0.0032434752745419066,0.2950879055189331,0.23826060916644318
0.0014577532474633395,0.004911290672398484,0.006399546238930787,4.388425525731147e-05,0.0009502366303497128,0.009077776375820358,0.019514575525014313,0.000942201827669052,0.0011214514868041702,0.9150877660784362,0.04049351766185621
0.000123649521675744,0.016350986519106943,0.016423348081995165,7.166501519774982e-06,3.0188049904852548e-05,0.001167338937459951,0.07691824599444363,5.25540683082119e-06,0.053168242653526175,0.04182708273916156,0.7939784955943754
0.0010806705768240282,0.10450838220223832,0.1725629829620339,0.00010652061726567701,0.0015892027674649265,0.007959740588855551,0.21731202208438913,0.0006946772501037216,0.003477247284337996,0.12442203350382795,0.36628652016265884
0.00047748624439495425,0.2728468499861851,0.038128933003777864,0.00011581630680220192,0.0022898532605776976,0.0012651686460389787,0.17320039229139683,0.00025440097311502167,0.018138400687316838,0.07290964547068883,0.42037305312970563
0.00231020857682561,0.404424615471887,0.06178385634971129,0.0003903808532286414,0.01973322227049272,0.039072435927376706,0.14911924113577113,0.00040625338355645106,0.017404827268200314,0.05175239992953471,0.25360255883341537
0.0014417117545559761,0.07313045333437773,0.07050420174268708,0.0009654118149246355,0.0037172422924120195,0.0037104894459547705,0.1510934561449864,0.0006768698391304669,0.006772210840046285,0.5359669314804756,0.1520210213104492
7.866478709322871e-06,0.0039016411146361655,0.0033244142921269345,2.468284227615329e-06,8.939960943018477e-06,0.0003994755185869461,0.007870749784248208,2.852607844560317e-06,0.7759571257221933,0.00067268364055988,0.207851782595924
8.823641114801914e-05,0.2966279041601963,0.022287193517973872,6.914279959592846e-05,0.0007162180937793863,0.03498017927016826,0.4922331685647193,2.593694626212e-05,0.0007002561175374286,0.036578150140530084,0.11569361397808922
0.0006688363912140371,0.1340556896017504,0.0656991636062675,4.676387061653112e-05,0.00026460063195083783,0.003848806661705893,0.08429335714391498,9.864773897347005e-05,0.03649801853180389,0.17783813077177082,0.49668798505003153
0.00012319283776079733,0.2501479322749175,0.01664670491742437,3.2276816309275134e-05,0.00028708776769186683,0.002924331360264269,0.22180955205145222,1.009431054594585e-05,0.00016254190585850988,0.04010239048330616,0.4677538952744691
0.0001929293160233749,0.04956324076293733,0.006120778337536989,2.5494665243177473e-05,0.0004505034360634274,0.4100106221607407,0.14722863842630174,4.4414048867029975e-05,0.0016275965458211854,0.3306419532519867,0.054093829048478405
2.6169413071864402e-05,0.0692381808102709,0.002479039291989331,1.5740246776822314e-06,3.0186415762773827e-05,8.797059861495947e-05,0.09063815469932747,6.458077148112127e-06,0.08068959302457951,0.0024226503387691886,0.7543800233057882
0.00381192593421934,0.037062676862291644,0.06996012589894142,0.0005034453479244411,0.0011388771825227943,0.006767087753447573,0.4627570850064104,0.0003345609377144578,0.00029730162751847173,0.3208349659747883,0.09653194747422104
0.00013583946805165002,0.11382183976577112,0.04885385469879343,2.889450300795966e-05,0.0002458864857049181,0.00034954980377409085,0.04282019224469189,4.070903200637009e-05,0.2318456985164033,0.02636569536603687,0.5354918401157585
0.00012248304928387724,0.2933748318134779,0.008511008171788237,3.598068889734713e-05,0.0005760901718627558,0.01778497563916143,0.2995525667725685,1.1605713052079613e-05,0.0020079725385619344,0.07903238525987484,0.29899010018147104
0.046445758721705796,0.01904862809891856,0.011540533640531194,0.004738928172174991,0.769967474593147,0.0003399490873400564,0.011615491004618577,0.0008656132310551532,0.0007549686749799964,0.07204583027335396,0.06263682450217453
0.000496171279932041,0.1434963514477274,0.00465144748136295,1.2521879397288146e-05,0.0003253277814404096,0.0030685207555343204,0.0686318280075412,1.2001373345382029e-05,0.02539149580491448,0.05932366599022465,0.6945906681985797
0.0014515491431230105,0.09985877544421409,0.12379536317081496,0.0009852993612425056,0.008044766645823173,0.27195211274975545,0.15351665931827546,0.00022102427688209584,0.0020710880037978123,0.1286206859580781,0.2094826759279933
0.00015148361166434724,0.11942661595424313,0.008556530659692904,3.472016084500144e-05,0.0003254395027366244,0.0035182876603043643,0.042732749977541146,8.421847309072072e-05,0.3360320063545587,0.057267314003246875,0.4318706336420763
0.00013151919381158391,0.4898540394585265,0.005082951467246609,4.1135898937768155e-05,0.00041046388037453533,0.009624322448696234,0.4387550228520684,4.98756180917256e-05,0.0017693246070984547,0.010655067386087102,0.043626277189061195
3.729104663862076e-06,0.0015896674149854088,0.0003737542053835635,1.3486685924303017e-06,1.5977611163101714e-05,0.00014505656218398146,0.0039166463689256385,4.6786678980479773e-07,0.005727933538928004,0.09858399483745009,0.889641423820934
0.0013208922202268942,0.17096198759681433,0.017238994275139967,0.0002524339417441623,0.001947345348049257,0.0019712040224027527,0.15122295981776956,0.0003559983648822394,0.02449725341844938,0.37380295700644806,0.2564279739880734
5.57390165521854e-06,0.0007357063420788066,0.00012982816423812407,4.327695490543347e-06,7.0264864631231e-05,0.0012343403907323063,0.003288288145818797,2.9207775140171863e-06,0.005754137852919977,0.09972877928984256,0.8890458325750784
3.1556157540074045e-05,0.174037675663932,0.024805031763952694,2.273289425816206e-05,4.497350493311721e-05,0.0014835857641462469,0.21885155774852816,1.438443007980852e-05,0.0009793962195252253,0.020528198806915993,0.5592009070461884
9.275827147952172e-06,0.004695527739838093,0.9781988732821635,9.63873340931985e-06,5.8513387541283665e-05,0.0002551933348904858,0.005099793891294582,3.4575666736778333e-06,5.1438775357710367e-05,0.0025293480079981727,0.009088939453685045
0.00012214841051614992,0.037145393531232515,0.08089681530930373,1.2437225823711974e-05,0.00072617671035862,0.00044753541824397736,0.06605420750887424,2.3692916404730518e-05,0.13580652310738692,0.014888849886804225,0.6638762199750511
9.406401600883068e-05,0.2650185030173832,0.07827286812569201,0.00013170805813119844,0.0006682064068356073,0.0028225570013013243,0.24071932556507145,0.0001233085864220746,0.0158794356016052,0.03797993098329399,0.35829009263825506
0.3511496797340952,0.022651211764246216,0.09836823970285402,0.018485984688712456,0.00917459826504351,0.0033276507635009197,0.07108893712947999,0.3263630189652496,0.0008373119445220431,0.08085675058356007,0.017696616458735975
0.0009898914321942323,0.06596412564636359,0.010155189904027912,1.0799851292860663e-05,0.001846465371103512,0.0006588542186142654,0.03904963992214224,4.683415830740291e-05,0.005163970003347327,0.01768061996233318,0.8584336095302735
3.7928706777963704e-05,0.3920309454193464,0.012520186941003156,6.958643868380956e-05,6.08672425668845e-05,0.09479989120437307,0.054514211701294474,1.605066898928489e-05,0.028656833602966617,0.04082866335433323,0.3764648347196651
0.00011415194682371992,0.023707403490035545,0.0013521258297116605,3.0580357368370595e-05,0.00015027629449107407,0.0014444936578145472,0.008727057379889838,5.9813583351786796e-05,0.7621694928301288,0.0039884907961630625,0.19825611383422162
0.0001261823224905104,0.18986052830276456,0.019028253995133748,4.446502697329859e-05,0.0016194941788892849,0.0019270008900721244,0.1091855256545724,4.237851946605514e-05,0.04420642957731226,0.08397115085378817,0.5499885906785376
